,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench,manager_id
22564,31,31.0,1173.0,6522895.0,6529542.0,10168964.0,60.0,6.0,980.0,0.0,0.0,0.0,467260
22565,32,25.0,1198.0,11011000.0,11011616.0,10226740.0,100.0,6.0,981.0,0.0,0.0,0.0,467260
22566,33,35.0,1233.0,10244126.0,10245766.0,10260679.0,90.0,6.0,983.0,0.0,0.0,0.0,467260
22567,34,9.0,1242.0,11339560.0,11339761.0,10325853.0,100.0,6.0,985.0,0.0,0.0,0.0,467260
22568,35,13.0,1255.0,11353563.0,11353683.0,10389191.0,100.0,6.0,984.0,0.0,0.0,0.0,467260
22569,36,27.0,1282.0,10363899.0,10366226.0,10409572.0,95.0,6.0,983.0,0.0,0.0,0.0,467260
22570,37,22.0,1304.0,10529249.0,10531399.0,10432649.0,95.0,6.0,983.0,0.0,0.0,0.0,467260
22571,38,30.0,1334.0,10195074.0,10197415.0,10447794.0,90.0,6.0,985.0,0.0,0.0,0.0,467260
22572,1,91.0,91.0,34100.0,34890.0,34100.0,1.0,0.0,1000.0,0.0,0.0,0.0,351947
22573,2,82.0,173.0,2039364.0,2043478.0,57388.0,25.0,0.0,1002.0,1.0,0.0,7.0,351947
22574,3,75.0,248.0,2697459.0,2700984.0,129391.0,30.0,14.0,1002.0,1.0,0.0,4.0,351947
22575,4,32.0,280.0,9499052.0,9500038.0,1029181.0,95.0,23.0,1003.0,1.0,0.0,10.0,351947
22576,5,50.0,330.0,7681674.0,7683324.0,2002974.0,75.0,44.0,1005.0,1.0,0.0,12.0,351947
22577,6,45.0,375.0,6242182.0,6243974.0,2553759.0,65.0,54.0,1007.0,1.0,0.0,15.0,351947
22578,7,58.0,433.0,1754605.0,1757438.0,1773706.0,20.0,48.0,1004.0,1.0,0.0,8.0,351947
22579,8,50.0,483.0,1320285.0,1322244.0,1142715.0,15.0,63.0,1004.0,1.0,0.0,9.0,351947
22580,9,70.0,549.0,1149903.0,1152123.0,949931.0,15.0,30.0,1006.0,2.0,4.0,4.0,351947
22581,10,28.0,577.0,9210516.0,9212037.0,1651539.0,90.0,18.0,1011.0,1.0,0.0,12.0,351947
22582,11,60.0,637.0,2314725.0,2317454.0,1419004.0,25.0,9.0,1012.0,0.0,0.0,11.0,351947
22583,12,76.0,713.0,466152.0,467049.0,801082.0,5.0,25.0,1017.0,1.0,0.0,10.0,351947
22584,13,66.0,779.0,3889437.0,3892262.0,925715.0,40.0,25.0,1019.0,0.0,0.0,10.0,351947
22585,14,83.0,862.0,580462.0,580848.0,562048.0,10.0,38.0,1022.0,2.0,0.0,12.0,351947
22586,15,46.0,908.0,6783888.0,6786664.0,727065.0,65.0,20.0,1022.0,1.0,0.0,2.0,351947
22587,16,58.0,966.0,2030152.0,2033208.0,615562.0,20.0,24.0,1025.0,1.0,0.0,10.0,351947
22588,17,91.0,1057.0,798648.0,801055.0,435172.0,10.0,24.0,1025.0,1.0,0.0,7.0,351947
22589,18,68.0,1125.0,1445342.0,1448552.0,376830.0,15.0,15.0,1027.0,1.0,0.0,4.0,351947
22590,19,79.0,1204.0,2530939.0,2534789.0,368913.0,25.0,8.0,1031.0,1.0,0.0,3.0,351947
22591,20,92.0,1296.0,107131.0,107481.0,170687.0,1.0,8.0,1034.0,0.0,0.0,1.0,351947
22592,21,50.0,1346.0,6590951.0,6593258.0,310788.0,60.0,13.0,1022.0,0.0,0.0,16.0,351947
22593,22,51.0,1397.0,3295295.0,3301412.0,287182.0,30.0,13.0,1030.0,0.0,0.0,5.0,351947
22594,23,58.0,1455.0,6467389.0,6470151.0,326012.0,60.0,29.0,1032.0,2.0,0.0,11.0,351947
22595,24,121.0,1576.0,1933256.0,1935257.0,331637.0,20.0,6.0,1029.0,1.0,0.0,15.0,351947
22596,25,86.0,1658.0,3711182.0,3713410.0,419604.0,35.0,31.0,1028.0,2.0,4.0,7.0,351947
22597,26,79.0,1737.0,2496822.0,2500708.0,430075.0,25.0,38.0,1027.0,1.0,0.0,14.0,351947
22598,27,47.0,1784.0,8269865.0,8274307.0,520732.0,75.0,38.0,1027.0,0.0,0.0,13.0,351947
22599,28,76.0,1856.0,491736.0,491943.0,420260.0,5.0,32.0,1023.0,3.0,4.0,10.0,351947
22600,29,23.0,1879.0,9766132.0,9766600.0,686095.0,90.0,32.0,1024.0,1.0,0.0,0.0,351947
22601,30,39.0,1918.0,8027761.0,8029106.0,819522.0,75.0,85.0,1027.0,1.0,0.0,8.0,351947
22602,31,37.0,1955.0,4422447.0,4424633.0,879610.0,40.0,42.0,1026.0,1.0,0.0,4.0,351947
22603,32,55.0,2010.0,5613998.0,5614875.0,1109360.0,50.0,49.0,1028.0,1.0,0.0,8.0,351947
22604,33,48.0,2054.0,7886355.0,7886963.0,1391219.0,70.0,16.0,1031.0,2.0,4.0,5.0,351947
22605,34,44.0,2098.0,6078513.0,6079201.0,1609956.0,55.0,40.0,1032.0,1.0,0.0,0.0,351947
22606,35,29.0,2123.0,10190740.0,10190903.0,1878511.0,90.0,18.0,1029.0,2.0,4.0,5.0,351947
22607,36,63.0,2182.0,762821.0,764780.0,1723060.0,10.0,2.0,1025.0,2.0,4.0,8.0,351947
22608,37,47.0,2229.0,3222842.0,3226469.0,1716881.0,30.0,6.0,1023.0,1.0,0.0,4.0,351947
22609,38,48.0,2269.0,5174035.0,5174628.0,1893435.0,50.0,0.0,1024.0,3.0,8.0,13.0,351947
22610,1,74.0,74.0,820159.0,835970.0,820160.0,10.0,0.0,1000.0,0.0,0.0,0.0,871259
22611,2,70.0,140.0,4887768.0,4889620.0,2407503.0,55.0,30.0,1001.0,2.0,4.0,0.0,871259
22612,3,79.0,211.0,1864389.0,1865506.0,2450184.0,20.0,43.0,1004.0,3.0,8.0,3.0,871259
22613,4,56.0,259.0,3800328.0,3801920.0,2859739.0,40.0,40.0,1006.0,3.0,8.0,7.0,871259
22614,5,61.0,312.0,4389127.0,4390308.0,3519481.0,45.0,51.0,1013.0,3.0,8.0,2.0,871259
22615,6,58.0,370.0,3152983.0,3159925.0,2993512.0,35.0,3.0,1013.0,0.0,0.0,1.0,871259
22616,7,33.0,403.0,9188155.0,9192181.0,4059072.0,90.0,3.0,1016.0,1.0,0.0,8.0,871259
22617,8,49.0,448.0,1537145.0,1540108.0,3459696.0,15.0,7.0,1015.0,2.0,4.0,4.0,871259
22618,9,57.0,501.0,4645085.0,4651546.0,3730687.0,45.0,12.0,1016.0,2.0,4.0,7.0,871259
22619,10,37.0,530.0,6114830.0,6116837.0,4395697.0,60.0,3.0,1021.0,3.0,8.0,15.0,871259
22620,11,68.0,598.0,1012584.0,1016824.0,3340910.0,10.0,3.0,1023.0,0.0,0.0,6.0,871259
22621,12,39.0,633.0,8126747.0,8127775.0,4155507.0,80.0,1.0,1026.0,3.0,4.0,9.0,871259
22622,13,60.0,689.0,5414755.0,5418099.0,4417654.0,55.0,1.0,1025.0,2.0,4.0,-1.0,871259
22623,14,76.0,757.0,1345694.0,1346577.0,4043258.0,15.0,2.0,1024.0,3.0,8.0,2.0,871259
22624,15,58.0,815.0,3371904.0,3378763.0,3785945.0,35.0,0.0,1025.0,1.0,0.0,4.0,871259
22625,16,44.0,859.0,6721205.0,6729332.0,3978980.0,65.0,6.0,1025.0,1.0,0.0,12.0,871259
22626,17,78.0,933.0,2645456.0,2649721.0,3675899.0,25.0,3.0,1028.0,2.0,4.0,9.0,871259
22627,18,51.0,984.0,5902882.0,5909549.0,3834545.0,55.0,3.0,1029.0,0.0,0.0,10.0,871259
22628,19,66.0,1046.0,5870843.0,5871806.0,4093322.0,55.0,5.0,1033.0,3.0,4.0,0.0,871259
22629,20,91.0,1137.0,132062.0,133260.0,3329128.0,5.0,0.0,1028.0,0.0,0.0,6.0,871259
22630,21,60.0,1193.0,4470015.0,4473031.0,3460740.0,45.0,10.0,1032.0,2.0,4.0,14.0,871259
22631,22,48.0,1241.0,4335700.0,4352031.0,3365323.0,40.0,10.0,1040.0,0.0,0.0,4.0,871259
22632,23,56.0,1297.0,7316176.0,7322494.0,3499170.0,70.0,9.0,1042.0,2.0,0.0,11.0,871259
22633,24,140.0,1433.0,544244.0,547346.0,2820844.0,5.0,15.0,1039.0,2.0,4.0,23.0,871259
22634,25,75.0,1504.0,6132589.0,6134740.0,3161848.0,55.0,7.0,1040.0,2.0,4.0,4.0,871259
22635,26,78.0,1578.0,2775019.0,2779758.0,3143552.0,25.0,21.0,1040.0,2.0,4.0,6.0,871259
22636,27,48.0,1622.0,8220708.0,8224772.0,3368328.0,75.0,12.0,1041.0,2.0,4.0,7.0,871259
22637,28,53.0,1671.0,6375449.0,6379702.0,3609322.0,60.0,31.0,1042.0,2.0,4.0,9.0,871259
22638,29,20.0,1683.0,10331315.0,10331486.0,4168510.0,95.0,38.0,1038.0,3.0,8.0,0.0,871259
22639,30,48.0,1723.0,4726068.0,4728290.0,4288015.0,45.0,2.0,1034.0,3.0,8.0,0.0,871259
22640,31,35.0,1750.0,5256092.0,5257628.0,4394685.0,50.0,87.0,1035.0,3.0,8.0,2.0,871259
22641,32,93.0,1835.0,423177.0,423916.0,3974235.0,5.0,83.0,1036.0,3.0,8.0,6.0,871259
22642,33,70.0,1905.0,2232265.0,2240325.0,3795291.0,20.0,83.0,1038.0,0.0,0.0,10.0,871259
22643,34,68.0,1969.0,1756791.0,1758970.0,3591336.0,20.0,81.0,1040.0,2.0,4.0,13.0,871259
22644,35,53.0,2022.0,1786937.0,1794138.0,3434911.0,20.0,44.0,1042.0,1.0,0.0,4.0,871259
22645,36,35.0,2053.0,8556922.0,8558977.0,3643605.0,75.0,11.0,1044.0,2.0,4.0,23.0,871259
22646,37,48.0,2097.0,2997168.0,3001302.0,3620653.0,30.0,16.0,1041.0,2.0,4.0,4.0,871259
22647,38,70.0,2155.0,608373.0,608838.0,3512784.0,10.0,17.0,1042.0,4.0,12.0,8.0,871259
22648,1,62.0,62.0,3110491.0,3268426.0,3110491.0,40.0,10.0,1000.0,0.0,0.0,12.0,5406187
22649,2,98.0,160.0,293872.0,303974.0,338058.0,5.0,10.0,1001.0,0.0,0.0,5.0,5406187
22650,3,93.0,253.0,139644.0,146736.0,66189.0,5.0,10.0,1002.0,0.0,0.0,10.0,5406187
22651,4,59.0,312.0,2684372.0,2749791.0,54118.0,30.0,10.0,1004.0,0.0,0.0,5.0,5406187
22652,5,42.0,354.0,9251369.0,9296788.0,569056.0,90.0,10.0,1005.0,0.0,0.0,12.0,5406187
22653,6,59.0,413.0,2958081.0,3003792.0,421585.0,30.0,10.0,1005.0,0.0,0.0,2.0,5406187
22654,7,27.0,440.0,10032774.0,10057291.0,1312720.0,100.0,10.0,1004.0,0.0,0.0,8.0,5406187
22655,8,49.0,489.0,1391751.0,1441882.0,850073.0,15.0,10.0,1006.0,0.0,0.0,10.0,5406187
22656,9,61.0,550.0,3094172.0,3171066.0,882638.0,30.0,10.0,1008.0,0.0,0.0,13.0,5406187
22657,10,57.0,607.0,639810.0,668142.0,535489.0,10.0,10.0,1013.0,0.0,0.0,7.0,5406187
22658,11,54.0,661.0,3723934.0,3789040.0,641765.0,35.0,10.0,1015.0,0.0,0.0,0.0,5406187
22659,12,35.0,696.0,8803739.0,8858579.0,1287618.0,85.0,10.0,1017.0,0.0,0.0,0.0,5406187
22660,13,36.0,732.0,9973065.0,10005652.0,2497706.0,95.0,10.0,1016.0,0.0,0.0,9.0,5406187
22661,14,71.0,803.0,2051444.0,2104531.0,2186424.0,20.0,10.0,1015.0,0.0,0.0,2.0,5406187
22662,15,53.0,856.0,4550532.0,4627940.0,2171204.0,45.0,10.0,1015.0,0.0,0.0,0.0,5406187
22663,16,46.0,902.0,5770540.0,5866172.0,2318552.0,55.0,10.0,1015.0,0.0,0.0,2.0,5406187
22664,17,67.0,969.0,4425096.0,4465869.0,2466373.0,45.0,10.0,1018.0,0.0,0.0,2.0,5406187
22665,18,41.0,1010.0,8042988.0,8097406.0,3000757.0,75.0,10.0,1020.0,0.0,0.0,4.0,5406187
22666,19,77.0,1087.0,2867432.0,2931137.0,2880776.0,30.0,10.0,1021.0,0.0,0.0,14.0,5406187
22667,20,64.0,1151.0,4204760.0,4271975.0,2907222.0,40.0,10.0,1023.0,0.0,0.0,8.0,5406187
22668,21,44.0,1195.0,7890826.0,7948688.0,3382469.0,75.0,10.0,1023.0,0.0,0.0,11.0,5406187
22669,22,54.0,1249.0,2421115.0,2497306.0,3131324.0,25.0,10.0,1027.0,0.0,0.0,14.0,5406187
22670,23,67.0,1316.0,2672314.0,2754194.0,2979845.0,25.0,10.0,1027.0,0.0,0.0,3.0,5406187
22671,24,68.0,1384.0,7521004.0,7539191.0,3912847.0,70.0,10.0,1024.0,0.0,0.0,19.0,5406187
22672,25,67.0,1451.0,7391145.0,7432207.0,4260141.0,70.0,10.0,1026.0,0.0,0.0,0.0,5406187
22673,26,69.0,1520.0,4762694.0,4821976.0,4295385.0,45.0,10.0,1026.0,0.0,0.0,0.0,5406187
22674,27,51.0,1571.0,6649611.0,6773928.0,4353439.0,60.0,10.0,1027.0,0.0,0.0,0.0,5406187
22675,28,38.0,1609.0,9001405.0,9050975.0,4732666.0,80.0,10.0,1026.0,0.0,0.0,2.0,5406187
22676,29,34.0,1643.0,6654290.0,6732037.0,4819892.0,60.0,10.0,1027.0,0.0,0.0,0.0,5406187
22677,30,39.0,1682.0,7766248.0,7861416.0,4926935.0,70.0,10.0,1027.0,0.0,0.0,0.0,5406187
22678,31,41.0,1723.0,2911021.0,2993343.0,4805723.0,30.0,10.0,1030.0,0.0,0.0,0.0,5406187
22679,32,48.0,1771.0,7151977.0,7234052.0,4935581.0,65.0,10.0,1029.0,0.0,0.0,2.0,5406187
22680,33,38.0,1809.0,9785978.0,9835126.0,5178371.0,90.0,10.0,1030.0,0.0,0.0,8.0,5406187
22681,34,43.0,1852.0,6123283.0,6207787.0,5232839.0,55.0,10.0,1031.0,0.0,0.0,0.0,5406187
22682,35,53.0,1905.0,1615666.0,1694818.0,5094354.0,15.0,10.0,1032.0,0.0,0.0,2.0,5406187
22683,36,71.0,1976.0,220852.0,227422.0,4729898.0,5.0,10.0,1032.0,0.0,0.0,0.0,5406187
22684,37,37.0,2013.0,6167173.0,6290188.0,4771733.0,55.0,10.0,1034.0,0.0,0.0,0.0,5406187
22685,38,45.0,2058.0,5858999.0,5969825.0,4819320.0,55.0,10.0,1034.0,0.0,0.0,0.0,5406187
22686,1,49.0,49.0,6306793.0,6457173.0,6306792.0,75.0,0.0,1000.0,0.0,0.0,11.0,6287473
22687,2,58.0,107.0,7283779.0,7328154.0,6877797.0,80.0,0.0,1000.0,1.0,0.0,7.0,6287473
22688,3,61.0,168.0,6258069.0,6297168.0,6413729.0,65.0,14.0,1000.0,1.0,0.0,1.0,6287473
22689,4,55.0,223.0,3839372.0,3933632.0,5945268.0,40.0,14.0,1001.0,0.0,0.0,15.0,6287473
22690,5,71.0,294.0,1580927.0,1637141.0,4902215.0,20.0,14.0,1004.0,0.0,0.0,6.0,6287473
22691,6,97.0,391.0,53856.0,54334.0,1412854.0,1.0,7.0,1009.0,3.0,0.0,3.0,6287473
22692,7,61.0,452.0,1170142.0,1212173.0,751827.0,15.0,7.0,1011.0,0.0,0.0,5.0,6287473
22693,8,38.0,490.0,4375846.0,4491777.0,817575.0,45.0,7.0,1011.0,0.0,0.0,5.0,6287473
22694,9,62.0,552.0,2804187.0,2890156.0,813829.0,30.0,7.0,1012.0,0.0,0.0,6.0,6287473
22695,10,36.0,588.0,6156078.0,6273680.0,1137871.0,60.0,7.0,1012.0,0.0,0.0,5.0,6287473
22696,11,63.0,651.0,1738965.0,1788152.0,915427.0,20.0,7.0,1010.0,0.0,0.0,14.0,6287473
22697,12,57.0,708.0,3113088.0,3181256.0,921660.0,30.0,7.0,1008.0,0.0,0.0,4.0,6287473
22698,13,66.0,774.0,3889437.0,3956441.0,1049199.0,40.0,7.0,1008.0,0.0,0.0,1.0,6287473
22699,14,48.0,822.0,8415291.0,8416751.0,1545325.0,80.0,12.0,1007.0,5.0,0.0,3.0,6287473
22700,15,57.0,879.0,3468440.0,3553887.0,1432547.0,35.0,12.0,1009.0,0.0,0.0,4.0,6287473
22701,16,52.0,931.0,3620287.0,3719862.0,1402574.0,35.0,12.0,1008.0,0.0,0.0,6.0,6287473
22702,17,43.0,974.0,8273962.0,8328026.0,2314464.0,80.0,12.0,1009.0,0.0,0.0,11.0,6287473
22703,18,66.0,1040.0,2008347.0,2014513.0,2111145.0,20.0,9.0,1011.0,4.0,0.0,9.0,6287473
22704,19,78.0,1118.0,2761059.0,2804746.0,2017759.0,30.0,1.0,1016.0,1.0,0.0,15.0,6287473
22705,20,57.0,1175.0,6258618.0,6352386.0,2247089.0,60.0,1.0,1018.0,0.0,0.0,4.0,6287473
22706,21,54.0,1229.0,5674351.0,5753010.0,2490080.0,55.0,1.0,1017.0,0.0,0.0,6.0,6287473
22707,22,32.0,1261.0,9986505.0,10058665.0,2822437.0,90.0,1.0,1016.0,0.0,0.0,14.0,6287473
22708,23,61.0,1322.0,4852623.0,4987970.0,2827934.0,45.0,1.0,1018.0,0.0,0.0,4.0,6287473
22709,24,97.0,1419.0,5205850.0,5241876.0,3123798.0,50.0,1.0,1016.0,0.0,0.0,14.0,6287473
22710,25,76.0,1495.0,5762674.0,5827954.0,3340641.0,55.0,1.0,1014.0,0.0,0.0,10.0,6287473
22711,26,53.0,1548.0,7829995.0,7878157.0,3750203.0,70.0,1.0,1013.0,0.0,0.0,10.0,6287473
22712,27,52.0,1600.0,6210898.0,6362675.0,3799652.0,55.0,1.0,1012.0,0.0,0.0,2.0,6287473
22713,28,62.0,1662.0,3120804.0,3223287.0,3771465.0,30.0,1.0,1008.0,0.0,0.0,13.0,6287473
22714,29,28.0,1690.0,8349432.0,8444050.0,4028383.0,75.0,1.0,1007.0,0.0,0.0,2.0,6287473
22715,30,48.0,1738.0,4374437.0,4513502.0,4012412.0,40.0,1.0,1007.0,0.0,0.0,24.0,6287473
22716,31,35.0,1773.0,4892826.0,5030798.0,3991899.0,45.0,1.0,1005.0,0.0,0.0,15.0,6287473
22717,32,56.0,1829.0,5194570.0,5284006.0,4058790.0,50.0,1.0,1005.0,0.0,0.0,3.0,6287473
22718,33,30.0,1859.0,10803148.0,10833439.0,4493002.0,95.0,1.0,1005.0,0.0,0.0,0.0,6287473
22719,34,58.0,1917.0,2952354.0,3001982.0,4366423.0,30.0,1.0,1006.0,0.0,0.0,12.0,6287473
22720,35,50.0,1967.0,2416227.0,2539214.0,4257132.0,25.0,1.0,1006.0,0.0,0.0,2.0,6287473
22721,36,29.0,1996.0,9950384.0,10031270.0,4459908.0,90.0,1.0,1004.0,0.0,0.0,3.0,6287473
22722,37,27.0,2023.0,9386184.0,9491908.0,4643384.0,85.0,1.0,1001.0,0.0,0.0,0.0,6287473
22723,38,45.0,2068.0,5858999.0,5991640.0,4695735.0,55.0,1.0,1001.0,0.0,0.0,6.0,6287473
22724,1,40.0,40.0,7834155.0,7867119.0,7834155.0,95.0,0.0,1000.0,0.0,0.0,7.0,2772173
22725,2,60.0,100.0,6843410.0,6863074.0,7425509.0,75.0,0.0,999.0,0.0,0.0,1.0,2772173
22726,3,43.0,143.0,8936880.0,8947868.0,7993801.0,95.0,0.0,996.0,0.0,0.0,1.0,2772173
22727,4,66.0,209.0,1189763.0,1208220.0,6894363.0,15.0,0.0,995.0,0.0,0.0,13.0,2772173
22728,5,71.0,276.0,1767893.0,1768297.0,6195212.0,20.0,2.0,996.0,5.0,4.0,11.0,2772173
22729,6,59.0,335.0,2958081.0,2980886.0,5641990.0,30.0,2.0,999.0,0.0,0.0,10.0,2772173
22730,7,40.0,375.0,7037868.0,7075290.0,5972753.0,70.0,2.0,1001.0,0.0,0.0,10.0,2772173
22731,8,32.0,407.0,6649141.0,6697630.0,6183833.0,65.0,2.0,1002.0,0.0,0.0,1.0,2772173
22732,9,46.0,453.0,8017033.0,8050278.0,6527872.0,80.0,2.0,1003.0,0.0,0.0,0.0,2772173
22733,10,23.0,476.0,10124100.0,10138971.0,7125285.0,100.0,2.0,1001.0,0.0,0.0,21.0,2772173
22734,11,34.0,510.0,9211874.0,9239124.0,7538953.0,90.0,2.0,1000.0,0.0,0.0,7.0,2772173
22735,12,41.0,551.0,7391489.0,7422838.0,7648424.0,70.0,2.0,997.0,0.0,0.0,11.0,2772173
22736,13,61.0,612.0,4997551.0,5027170.0,7398925.0,50.0,2.0,994.0,0.0,0.0,2.0,2772173
22737,14,67.0,679.0,2940517.0,2970660.0,7016439.0,30.0,2.0,996.0,0.0,0.0,6.0,2772173
22738,15,43.0,722.0,7453499.0,7484573.0,7225507.0,70.0,2.0,998.0,0.0,0.0,2.0,2772173
22739,16,24.0,746.0,10688972.0,10695026.0,7780031.0,100.0,2.0,999.0,0.0,0.0,11.0,2772173
22740,17,50.0,796.0,7162317.0,7180985.0,7762258.0,70.0,2.0,1002.0,0.0,0.0,3.0,2772173
22741,18,31.0,827.0,9760723.0,9776703.0,8002434.0,90.0,2.0,1004.0,0.0,0.0,6.0,2772173
22742,19,69.0,896.0,4882212.0,4914869.0,7779763.0,45.0,2.0,1006.0,0.0,0.0,9.0,2772173
22743,20,32.0,928.0,10711713.0,10717042.0,8183924.0,100.0,2.0,1008.0,0.0,0.0,12.0,2772173
22744,21,54.0,982.0,5674351.0,5704888.0,8065787.0,55.0,2.0,1006.0,0.0,0.0,2.0,2772173
22745,22,69.0,1051.0,361033.0,368450.0,7690205.0,5.0,2.0,1004.0,0.0,0.0,1.0,2772173
22746,23,48.0,1099.0,9595413.0,9621281.0,7876173.0,90.0,2.0,1003.0,0.0,0.0,9.0,2772173
22747,24,41.0,1140.0,9883705.0,9896364.0,8178921.0,90.0,2.0,1000.0,0.0,0.0,3.0,2772173
22748,25,78.0,1218.0,5339705.0,5365119.0,7930751.0,50.0,2.0,999.0,0.0,0.0,7.0,2772173
22749,26,32.0,1250.0,10300967.0,10311732.0,8141691.0,95.0,2.0,997.0,0.0,0.0,2.0,2772173
22750,27,61.0,1311.0,2538327.0,2583407.0,8035226.0,25.0,2.0,997.0,0.0,0.0,6.0,2772173
22751,28,56.0,1367.0,5181285.0,5230646.0,7859651.0,50.0,2.0,997.0,0.0,0.0,5.0,2772173
22752,29,31.0,1398.0,7516967.0,7552436.0,7917310.0,70.0,2.0,995.0,0.0,0.0,6.0,2772173
22753,30,36.0,1434.0,8695134.0,8730582.0,7967020.0,80.0,2.0,993.0,0.0,0.0,2.0,2772173
22754,31,32.0,1466.0,6108346.0,6165974.0,7971111.0,55.0,2.0,995.0,0.0,0.0,2.0,2772173
22755,32,53.0,1519.0,5904921.0,5941393.0,7891746.0,55.0,2.0,995.0,0.0,0.0,0.0,2772173
22756,33,55.0,1574.0,5835658.0,5873711.0,7840146.0,55.0,2.0,996.0,0.0,0.0,7.0,2772173
22757,34,35.0,1609.0,8171299.0,8206730.0,7856868.0,75.0,2.0,997.0,0.0,0.0,0.0,2772173
22758,35,27.0,1636.0,10371565.0,10391821.0,7997894.0,95.0,2.0,997.0,0.0,0.0,0.0,2772173
22759,36,39.0,1675.0,6833577.0,6889482.0,8014537.0,60.0,2.0,995.0,0.0,0.0,0.0,2772173
22760,37,37.0,1712.0,6167173.0,6224751.0,7984390.0,55.0,2.0,995.0,0.0,0.0,7.0,2772173
22761,38,33.0,1745.0,9563975.0,9594640.0,8047766.0,85.0,2.0,997.0,0.0,0.0,0.0,2772173
22762,1,40.0,40.0,7834155.0,7894563.0,7834155.0,95.0,15.0,1000.0,0.0,0.0,6.0,4848852
22763,2,74.0,114.0,3819788.0,3871100.0,6151752.0,45.0,29.0,1000.0,1.0,0.0,5.0,4848852
22764,3,86.0,200.0,630266.0,648650.0,3569606.0,10.0,3.0,997.0,1.0,0.0,3.0,4848852
22765,4,46.0,246.0,6829073.0,6865191.0,4056103.0,70.0,14.0,998.0,1.0,0.0,7.0,4848852
22766,5,68.0,314.0,2207564.0,2262891.0,3293028.0,25.0,14.0,999.0,0.0,0.0,6.0,4848852
22767,6,41.0,355.0,7250562.0,7269784.0,4174817.0,70.0,1.0,998.0,2.0,0.0,10.0,4848852
22768,7,34.0,389.0,8962496.0,8988568.0,5060703.0,90.0,5.0,1000.0,1.0,0.0,21.0,4848852
22769,8,47.0,436.0,1903692.0,1931936.0,4313674.0,20.0,13.0,998.0,1.0,0.0,4.0,4848852
22770,9,72.0,508.0,765432.0,791344.0,3222973.0,10.0,0.0,996.0,0.0,0.0,10.0,4848852
22771,10,49.0,557.0,1894405.0,1948254.0,2712987.0,20.0,0.0,1004.0,0.0,0.0,13.0,4848852
22772,11,76.0,633.0,358301.0,367922.0,1565086.0,5.0,0.0,1009.0,0.0,0.0,1.0,4848852
22773,12,46.0,679.0,6233804.0,6254190.0,1935173.0,60.0,1.0,1010.0,2.0,0.0,12.0,4848852
22774,13,62.0,741.0,4950618.0,4967047.0,2153761.0,50.0,0.0,1007.0,2.0,0.0,0.0,4848852
22775,14,68.0,809.0,2836267.0,2864342.0,1984452.0,30.0,16.0,1004.0,1.0,0.0,12.0,4848852
22776,15,58.0,867.0,3217665.0,3280255.0,1806412.0,30.0,16.0,1002.0,0.0,0.0,0.0,4848852
22777,16,55.0,922.0,2900001.0,2926625.0,1673042.0,30.0,18.0,1004.0,2.0,0.0,7.0,4848852
22778,17,96.0,1018.0,409064.0,420914.0,1120308.0,5.0,2.0,1004.0,1.0,0.0,16.0,4848852
22779,18,64.0,1082.0,2382911.0,2420662.0,1058812.0,25.0,0.0,1013.0,1.0,0.0,12.0,4848852
22780,19,97.0,1179.0,221013.0,228025.0,691629.0,5.0,0.0,1017.0,1.0,0.0,3.0,4848852
22781,20,82.0,1261.0,733591.0,751625.0,478698.0,10.0,4.0,1022.0,1.0,0.0,7.0,4848852
22782,21,72.0,1333.0,2056466.0,2085925.0,438958.0,20.0,0.0,1023.0,1.0,0.0,6.0,4848852
22783,22,41.0,1374.0,7151998.0,7255938.0,513105.0,65.0,0.0,1027.0,0.0,0.0,6.0,4848852
22784,23,57.0,1431.0,6550358.0,6654171.0,577181.0,60.0,0.0,1031.0,0.0,0.0,7.0,4848852
22785,24,113.0,1544.0,2980361.0,2987358.0,662716.0,30.0,4.0,1029.0,3.0,0.0,3.0,4848852
22786,25,106.0,1650.0,539702.0,552692.0,496440.0,5.0,21.0,1027.0,1.0,0.0,12.0,4848852
22787,26,75.0,1725.0,3434034.0,3474184.0,543465.0,35.0,26.0,1028.0,1.0,0.0,18.0,4848852
22788,27,60.0,1785.0,2875256.0,2965212.0,510954.0,30.0,26.0,1029.0,0.0,0.0,5.0,4848852
22789,28,57.0,1842.0,4834803.0,4922093.0,548229.0,45.0,26.0,1030.0,0.0,0.0,10.0,4848852
22790,29,48.0,1890.0,3332052.0,3374006.0,564636.0,30.0,26.0,1030.0,0.0,0.0,13.0,4848852
22791,30,58.0,1948.0,1320383.0,1371223.0,491019.0,15.0,3.0,1025.0,0.0,0.0,3.0,4848852
22792,31,34.0,1982.0,5663831.0,5672595.0,583969.0,50.0,3.0,1024.0,3.0,0.0,10.0,4848852
22793,32,55.0,2037.0,5427142.0,5494590.0,789934.0,50.0,3.0,1028.0,0.0,0.0,25.0,4848852
22794,33,71.0,2108.0,2179135.0,2197377.0,746884.0,20.0,32.0,1028.0,2.0,0.0,2.0,4848852
22795,34,62.0,2162.0,2483174.0,2492041.0,861973.0,25.0,33.0,1027.0,3.0,8.0,4.0,4848852
22796,35,35.0,2197.0,8632379.0,8652123.0,965033.0,80.0,22.0,1027.0,1.0,0.0,3.0,4848852
